GEOID,CONCELHO_DSG,Indice_Volumetria_2021,Percentagem_Vagos_2021,Idade_Media_Edif_2021,Percentagem_Alojamento_Habitual_2021,Dimensao_Alojamento_2021,Alojamento_Por_Familia_2021,Percentagem_Arrendamento_2021,Numero_Divisoes_2021,Indicador_Acessibilidade_Economica_2021,Alojamento_Por_Familias_2021_2021,Preco_Total_2022,Rendimento_2021,Construcao_2021,Arrendamento_2022,Numero_Alojamentos_Familiares_2021,Numero_Familias_2021
1111,Sintra,2.463079347,0.092512138,44.58551048,0.83169688,98.17658851,1.201772591,0.207567151,4.603291168,0.165075902,0.161664092,1816,11001,233,8.06,184138,153222
1112,Sobral de Monte Agraço,1.721867612,0.162335286,47.17352246,0.745607613,125.4786451,1.340858896,0.149341142,5.130270826,0.100399649,0.773148148,1030,10259,9,5.03,5464,4075
1113,Torres Vedras,1.741645128,0.10856058,43.43777424,0.704155161,122.0357548,1.418229661,0.126510183,5.075816665,0.151183971,0.423580786,1494,9882,93,6.2,46352,32683
1114,Vila Franca de Xira,2.912258408,0.08496722,46.27374549,0.852291526,98.77787962,1.172148808,0.199068685,4.587650762,0.150719146,0.090869565,1750,11611,48,7.46,65284,55696
1115,Amadora,3.963961091,0.092939746,46.76746133,0.843387178,82.3646838,1.18527584,0.284062228,4.32555091,0.189144281,-7.905660377,2049,10833,10,9.48,87164,73539
1116,Odivelas,2.897195711,0.087161514,39.65765288,0.836135798,93.83555947,1.195580239,0.231916107,4.585484199,0.210983695,1.128601253,2355,11162,207,9,71901,60139
1201,Alter do Chão,1.575913444,0.189386401,54.35438099,0.425207297,120.6903276,2.340838509,0.074626866,5.596417281,0.040254912,0.210227273,379,9415,3,,3015,1288
1202,Arronches,1.540687161,0.159746936,56.795434,0.459470146,119.4277108,2.176419966,0.101225781,5.55104551,0.054757443,0.130952381,526,9606,1,,2529,1162
1203,Avis,1.512663755,0.206694561,54.97234352,0.445467225,122.5422668,2.19266055,0.050488145,5.384741591,0.047583244,0.405172414,443,9310,2,,3585,1635
1204,Campo Maior,1.579134138,0.146474484,51.95481429,0.621542657,117.8392353,1.608900031,0.128165173,5.491987874,0.049220364,21.58823529,524,10646,25,2.88,5134,3191
1205,Castelo de Vide,2.074556436,0.157152682,60.37127218,0.44738652,109.5887779,2.231772832,0.077716644,5.629392971,0.043548878,-0.185840708,429,9851,8,,2908,1303
1206,Crato,1.543471286,0.12496095,57.23901187,0.429553265,122.1454545,2.30952381,0.041237113,5.664930556,0.039192777,0.365853659,369,9415,10,,3201,1386
1207,Elvas,1.750349801,0.203263542,54.64718545,0.638178973,113.7069469,1.564401445,0.165486923,5.223644444,0.05841334,-0.139393939,578,9895,42,3.68,13421,8579
1208,Fronteira,1.538304808,0.177387914,56.6405868,0.46705653,123.8105175,2.141068447,0.074853801,5.618320611,0.044940188,0.184210526,417,9279,1,,2565,1198
1209,Gavião,1.538518961,0.184754888,54.50641983,0.415698498,113.3094751,2.403950954,0.03060357,5.412698413,0.166469513,0.254545455,1548,9299,5,,3529,1468
1210,Marvão,1.580087368,0.214719784,59.03221696,0.434841323,119.0799689,2.296124031,0.098244429,5.802675585,0.048599138,0.10326087,451,9280,0,,2962,1290
1211,Monforte,1.534460338,0.121829522,60.61205028,0.449480249,124.306198,2.104111986,0.064864865,5.580684597,0.04374026,-0.644736842,421,9625,3,,2405,1143
1212,Nisa,1.587535613,0.161421178,57.59964387,0.371100853,121.5133811,2.691641566,0.027836061,5.906521739,0.036350227,0.307829181,345,9491,6,,7149,2656
1213,Ponte de Sor,1.556792514,0.142286855,45.87759492,0.602604315,115.4376972,1.656850394,0.100560783,5.210185585,0.076529477,-0.638629283,688,8990,23,3.87,10521,6350
1214,Portalegre,1.856868132,0.174209844,54.95368132,0.652126425,116.1964828,1.532963583,0.1562564,5.424415025,0.064931404,0.155629139,691,10642,14,3.7,14649,9556
1215,Sousel,1.512280702,0.215568862,62.46666667,0.509526402,132.1047009,1.962606838,0.069678824,5.31802366,0.040249371,0.365,368,9143,2,,3674,1872
1301,Amarante,1.757444195,0.127123828,41.12804439,0.667221694,127.6559715,1.497913061,0.124303385,5.513906903,0.111847656,5.042372881,928,8297,42,3.33,29428,19646
1302,Baião,1.66182243,0.188210526,44.63074766,0.564547368,118.1943616,1.771330549,0.075957895,5.300561254,0.089228808,-0.602150538,700,7845,12,3.02,11875,6704
1303,Felgueiras,1.829973851,0.109785581,41.25672805,0.788514129,129.5702438,1.267889447,0.172208791,5.447069653,0.093763821,1.056792873,848,9044,33,2.93,25231,19900
1304,Gondomar,2.148831623,0.099262339,46.74067755,0.858744635,109.6485132,1.163836164,0.228835837,4.945549242,0.152050992,0.430156908,1479,9727,74,6.21,74560,64064
1305,Lousada,1.773774738,0.09566823,37.81760526,0.833666035,132.7342113,1.199521101,0.146471704,5.395584877,0.101378843,0.95441989,897,8848,84,3.16,20038,16705
1306,Maia,2.153411247,0.081688064,44.7854026,0.873093554,121.4064959,1.144517763,0.216639292,5.042293786,0.142869796,0.027896996,1613,11290,75,6.9,59666,52132
1307,Marco de Canaveses,1.786702182,0.120351157,41.53869993,0.718276137,125.4583333,1.391371939,0.12537909,5.34001087,0.107151757,3.255102041,860,8026,37,2.78,25060,18011
1308,Matosinhos,2.309645846,0.08537386,47.37473369,0.85068693,108.241507,1.175050359,0.25243769,4.925737308,0.191177816,0.043658088,2089,10927,93,9.03,82250,69997
1309,Paços de Ferreira,1.847067486,0.088093323,37.95287489,0.853177796,129.8326261,1.171536287,0.179762224,5.354931999,0.108830495,0.967226891,965,8867,104,3.69,22374,19098
1310,Paredes,1.891278301,0.091666667,41.44765328,0.833527132,121.7532468,1.198089426,0.157364341,5.205723386,0.115067552,0.907571288,1005,8734,124,4.17,36120,30148
1311,Penafiel,1.770226136,0.114855959,41.27454628,0.790152514,124.2890901,1.265427686,0.138737212,5.247070753,0.103191609,1.309798271,915,8867,137,3.75,31866,25182
1312,Porto,2.863979849,0.151993461,63.0535837,0.765538651,103.9584007,1.304723423,0.338164831,5.131814646,0.221991701,-2.889048991,2568,11568,283,9.98,133361,102214
1313,Póvoa de Varzim,2.169691985,0.072878637,39.68330592,0.648799646,129.8064626,1.540322924,0.138400266,5.351596782,0.174296336,0.701773836,1641,9415,101,6.37,36156,23473
1314,Santo Tirso,1.714751698,0.106727038,44.01067323,0.8211837,130.0884172,1.217514569,0.177199224,5.394666356,0.1047265,2.785388128,986,9415,52,3.71,30920,25396
1315,Valongo,2.180665652,0.070002394,43.22158643,0.876490304,110.558985,1.140540098,0.220636821,4.896045198,0.138311624,0.506910721,1391,10057,69,6.24,41770,36623
1316,Vila do Conde,1.915395012,0.070512655,43.47724102,0.751541577,128.3025507,1.326318311,0.152145308,5.317495431,0.163286317,0.511674118,1586,9713,137,5.84,38759,29223
1317,Vila Nova de Gaia,2.122552371,0.093758017,47.76139695,0.840272337,111.750691,1.189079787,0.232762267,4.967045338,0.161347171,0.28159204,1648,10214,242,7.49,144233,121298
1318,Trofa,1.794628674,0.083713946,42.80684075,0.872051555,132.9261731,1.145652641,0.180379153,5.386716767,0.127041931,0.422632794,1221,9611,36,5.23,15983,13951
1401,Abrantes,1.69374781,0.206523469,54.31661411,0.588066826,117.0319264,1.698878227,0.086117741,5.238241219,0.056607657,0.303839733,550,9716,21,3.7,25140,14798
1402,Alcanena,1.722416679,0.225738134,51.6525643,0.649806902,128.8055982,1.538034106,0.100161953,5.380952381,0.051725969,0.108761329,487,9415,11,3.62,8027,5219
1403,Almeirim,1.640520766,0.182454695,44.13153648,0.74324547,123.9803835,1.345152355,0.097364086,4.9921775,0.090281466,0.2375,850,9415,15,4.44,12140,9025
1404,Alpiarça,1.571036673,0.17513702,48.36702281,0.718236173,132.2320499,1.391334489,0.083707025,5.229681979,0.071237851,0.296610169,667,9363,10,,4014,2885
1405,Benavente,1.785933504,0.11966151,38.77872123,0.768808674,120.3241895,1.29315209,0.16633611,5.046683957,0.112055131,0.542234332,1187,10593,27,5.03,15126,11697
1406,Cartaxo,1.655099364,0.138420854,46.91208514,0.720740461,123.4720621,1.385428661,0.117642614,4.968271955,0.08709309,4.571428571,915,10506,29,4.31,13235,9553
1407,Chamusca,1.535854793,0.252818302,57.0272711,0.612400531,117.4742826,1.628509719,0.114224138,5.19969278,0.059398496,0.410367171,553,9310,2,,6032,3704
1408,Constância,1.673678533,0.172052799,48.73570658,0.688666363,128.7508262,1.421086675,0.106508876,5.370494552,0.067099777,-1.157894737,692,10313,12,,2197,1546
1409,Coruche,1.535990991,0.241768267,50.57662162,0.610433773,114.3410326,1.621872478,0.074147798,5.049338577,0.088576337,0.641340782,825,9314,24,4.25,12057,7434
1410,Entroncamento,2.561149371,0.151242777,42.03490857,0.765844263,121.5239521,1.305123294,0.157479593,5.161519806,0.07107535,0.696864111,848,11931,25,4.58,10903,8354
1411,Ferreira do Zêzere,1.64765343,0.14582501,51.44794224,0.436675989,127.294907,2.287934186,0.031428952,5.365626121,0.078247602,-0.006410256,718,9176,5,3.38,7509,3282
1412,Golegã,1.53074952,0.191227064,50.22581678,0.648509174,127.0004421,1.53995585,0.100917431,5.325236967,0.078818227,2.869230769,787,9985,9,,3488,2265
1413,Mação,1.627003014,0.118350269,50.0412502,0.422295278,121.2314225,2.365500177,0.027495517,5.688842975,0.031757913,1.087412587,297,9352,11,,6692,2829
1414,Rio Maior,1.660513727,0.170205815,47.2889975,0.689807253,127.1341463,1.448308493,0.109114668,5.185185185,0.086761796,-1.273333333,833,9601,55,3.89,12244,8454
1415,Salvaterra de Magos,1.531390753,0.149983176,40.64587738,0.715174966,126.5378734,1.391874488,0.076884253,5.066793893,0.12239826,2.021276596,1182,9657,79,4.52,11888,8541
1416,Santarém,1.803040484,0.162357065,51.70277591,0.698873757,126.1634121,1.429874291,0.136068494,5.256829046,0.085096291,0.487479132,897,10541,41,4.75,34806,24342
1417,Sardoal,1.652173913,0.151736111,44.1188283,0.509027778,126.1937244,1.959183673,0.055208333,5.539495798,0.043016463,2.045454545,405,9415,1,,2880,1470
1418,Tomar,1.712181082,0.170773771,48.53951412,0.59962442,118.7507989,1.66282182,0.096041084,5.251059143,0.08496124,0.313161876,822,9675,26,4.73,26093,15692
1419,Torres Novas,1.66542011,0.173523383,51.57301405,0.675311055,126.1647607,1.479963313,0.097249368,5.348252882,0.071788902,-0.253303965,740,10308,55,4.22,20977,14174
1420,Vila Nova da Barquinha,1.594362018,0.165036675,46.76824926,0.713447433,126.0795065,1.392103472,0.119559902,5.286748078,0.07261959,-0.428571429,797,10975,25,3.88,4090,2938
1421,Ourém,1.861952158,0.165090543,45.75970224,0.578772636,129.7743206,1.723599792,0.076089873,5.432965757,0.097281533,2.488745981,934,9601,45,4.64,29820,17301
1501,Alcácer do Sal,1.573719641,0.194770063,47.99630412,0.529643823,110.491594,1.884051816,0.085211903,5.067615658,0.121183407,-0.102466793,1151,9498,23,5.05,8872,4709
1502,Alcochete,2.389142237,0.097781162,44.53192182,0.806069176,122.2574551,1.236251177,0.185120731,5.074659293,0.152545143,0.584758942,1867,12239,35,7.52,9194,7437
1503,Almada,2.434599339,0.086366677,41.80033606,0.742611758,96.41253229,1.342916028,0.219866598,4.789288664,0.188120521,0.054075442,2179,11583,187,9.49,101648,75692
1504,Barreiro,2.668751725,0.111512513,50.07023273,0.821713958,92.08641472,1.216260257,0.212306809,4.550524878,0.135568905,0.049496644,1512,11153,20,7.84,41798,34366
1505,Grândola,1.641826428,0.134630723,43.18681715,0.449433721,110.0310559,2.220687212,0.069468815,4.992764471,0.179674457,-1.515243902,1722,9584,36,5.17,12538,5646
1506,Moita,2.201847613,0.120860066,45.66497711,0.794433848,92.06046055,1.257980077,0.199439339,4.545777636,0.122300783,-0.041636231,1280,10466,50,6.9,34602,27506
1507,Montijo,2.131816099,0.130602893,48.7065068,0.791350422,106.8777144,1.26075378,0.209687813,4.859759036,0.155822854,0.759341355,1710,10974,60,7.41,27932,22155
1508,Palmela,1.740935284,0.108461494,38.26340869,0.766718507,118.1964165,1.296661438,0.130436035,4.896240296,0.138817022,0.509835537,1556,11209,58,6.72,34722,26778
1509,Santiago do Cacém,1.653014961,0.1344057,51.43305123,0.65831804,114.0086914,1.518151274,0.086203174,4.960626496,0.119105581,-0.669014085,1321,11091,18,5.8,18526,12203
1510,Seixal,2.245807974,0.080468364,34.57157496,0.814378912,104.007611,1.22547991,0.147044991,4.797376699,0.153183716,0.636279586,1761,11496,343,8.07,82927,67669
1511,Sesimbra,1.851803825,0.070192366,33.4498217,0.619821504,113.085567,1.612818518,0.10797202,4.879156634,0.173250664,1.065116279,1956,11290,76,7.1,33166,20564
1512,Setúbal,2.111140433,0.101685269,43.21653607,0.808944889,103.7136743,1.234730329,0.197900528,4.801825963,0.144726442,0.174077904,1648,11387,167,7.58,63254,51229
1513,Sines,1.913215591,0.120854997,38.59815266,0.681917966,105.0491359,1.462240243,0.134719815,4.81599016,0.145833333,1.112211221,1659,11376,24,7.63,8655,5919
1601,Arcos de Valdevez,1.701551867,0.106079335,42.57835655,0.492077762,121.8257593,2.03080785,0.055118553,5.221064489,0.094578167,-1.435828877,778,8226,38,3.77,17798,8764
1602,Caminha,1.922807201,0.083043297,41.58504291,0.442503132,127.0528551,2.254551161,0.076987331,5.456806002,0.129001074,4.12173913,1201,9310,11,4.5,14366,6372
1603,Melgaço,1.991590214,0.104134763,46.66729219,0.437850944,127.2879627,2.283216783,0.025906075,5.690060443,0.041023883,-0.621621622,359,8751,6,2.58,7836,3432
1604,Monção,1.739354512,0.156534296,45.30648023,0.539927798,128.155924,1.851109329,0.057400722,5.565373329,0.10663873,11.53658537,967,9068,33,4.25,13850,7482
1605,Paredes de Coura,1.584774215,0.145540647,47.40179621,0.540015785,128.4127448,1.849095155,0.037095501,5.24255751,0.069034458,-3.435897436,587,8503,6,3.23,6335,3426
1606,Ponte da Barca,1.740014065,0.121077844,44.58987342,0.524311377,121.1911832,1.905522592,0.069341317,5.35195369,0.111639824,-4.460674157,915,8196,26,3.37,8350,4382
1607,Ponte de Lima,1.711469712,0.082444017,42.06857001,0.652554234,135.7540214,1.529671506,0.07496501,5.623448507,0.126776199,1.833641405,1142,9008,63,4.42,22864,14947
1608,Valença,1.628413337,0.142588898,43.62826962,0.635958221,128.0402288,1.565209405,0.114657904,5.374171372,0.090332975,2.896296296,841,9310,42,3.77,8521,5444
1609,Viana do Castelo,1.884063591,0.104010076,43.38333284,0.670174298,130.5122764,1.488449444,0.131759639,5.557892993,0.129674065,0.771471247,1297,10002,94,5.48,49226,33072
1610,Vila Nova de Cerveira,1.649058949,0.113256113,43.85014205,0.566119691,133.4398977,1.763904654,0.073680824,5.457993619,0.094333616,1.96875,889,9424,19,3.98,6216,3524
1701,Alijó,1.672848665,0.132595411,46.78845203,0.506629771,112.4317251,1.97337884,0.053384065,5.405191874,0.078043704,-0.272,600,7688,10,,8673,4395
1702,Boticas,1.672686471,0.102461603,45.95736268,0.43235851,125.2676399,2.310646573,0.011782032,5.493499458,0.06325029,-0.502057613,490,7747,2,,4753,2057
1703,Chaves,1.806502986,0.128938727,44.63468259,0.554635646,132.5108648,1.799924547,0.078530008,5.503737872,0.100054615,-1.189189189,916,9155,59,4.15,28626,15904
1704,Mesão Frio,1.779344859,0.15568611,57.16355778,0.578682333,108.7744743,1.720577617,0.067981536,5.479564033,0.169100391,0,1297,7670,8,,2383,1385
1705,Mondim de Basto,1.715917375,0.076167612,35.80522479,0.550632911,121.3535474,1.813935075,0.062199913,5.549802761,0.074069448,-1.075757576,593,8006,7,,4582,2526
1706,Montalegre,1.678313024,0.102679391,51.86943069,0.361442467,125.6346789,2.763885366,0.011286475,5.474906797,0.077270914,-1.30449827,581,7519,15,,10898,3943
1707,Murça,1.789020187,0.087417531,43.5915805,0.52332705,117.7735254,1.909131804,0.03934967,5.420747762,0.063382122,-1.385542169,485,7652,2,,4244,2223
1708,Peso da Régua,1.869431528,0.143467578,50.59944503,0.621301143,117.5120358,1.609525447,0.134814657,5.528665528,0.094136149,-0.260606061,838,8902,10,3.43,9361,5816
1709,Ribeira de Pena,1.669646658,0.079103886,45.34642401,0.477002379,117.4044057,2.092946058,0.025773196,5.618038443,0.052060457,-2.436363636,403,7741,13,,5044,2410
1710,Sabrosa,1.642090577,0.060008306,50.43120841,0.471345515,121.3876652,2.120651695,0.032392027,5.460390947,0.049659544,-0.961325967,423,8518,6,,4816,2271
1711,Santa Marta de Penaguião,1.899563319,0.105760963,48.60790623,0.523430782,124.7535934,1.908121411,0.039122958,5.568204122,0.055760558,-0.088495575,408,7317,2,,4652,2438
1712,Valpaços,1.747963838,0.105575935,45.0888174,0.474394718,131.6772348,2.106320507,0.037564197,5.457902248,0.067134269,-0.883449883,469,6986,20,2.59,13630,6471
1713,Vila Pouca de Aguiar,1.672302652,0.095145442,43.04559865,0.485650355,127.9597356,2.058269924,0.034828291,5.55459636,0.07880469,-1.278350515,625,7931,13,3.33,10279,4994
1714,Vila Real,2.007011866,0.098861535,39.8525163,0.640686322,133.0114413,1.559484067,0.111738186,5.61941105,0.117232606,1.547038328,1198,10219,30,4.38,30831,19770
1801,Armamar,1.689926661,0.176155116,46.46678171,0.4669967,124.315371,2.141342756,0.030734323,5.581903276,0.025267613,1.305084746,203,8034,2,,4848,2264
1802,Carregal do Sal,1.708911376,0.174223279,48.4347152,0.555671176,123.5486891,1.798663102,0.052029136,5.480103526,0.055656253,-1.71875,522,9379,7,3.18,6727,3740
1803,Castro Daire,1.728192427,0.123780771,45.5429435,0.435671157,118.0659204,2.294086308,0.019894721,5.252940004,0.067158484,-1.111764706,528,7862,25,2.49,12918,5631
1804,Cinfães,1.647697194,0.117143093,48.17915123,0.557953703,111.8042226,1.790941281,0.062443364,5.166890209,0.06511108,-1.12394958,466,7157,5,3.13,12139,6778
1805,Lamego,1.919130085,0.128811525,47.81989529,0.579171669,124.0335786,1.725888325,0.079051621,5.42749004,0.084491507,-1.628712871,766,9066,31,2.89,16660,9653
1806,Mangualde,1.973919257,0.177949559,47.24776706,0.577418599,131.0412441,1.731377586,0.072928867,5.612821807,0.058143203,1.189591078,553,9511,30,3.05,12807,7397
1807,Moimenta da Beira,1.76784185,0.132380832,44.28147302,0.478189404,129.8453199,2.090668781,0.044000506,5.497662823,0.042910448,-1.651515152,368,8576,15,2.64,7909,3783
1808,Mortágua,1.76091568,0.181363856,42.81589182,0.59777527,142.8263215,1.672418442,0.055134612,6.038874842,0.067895971,-2.984375,637,9382,32,3.02,6203,3709
1809,Nelas,1.792617087,0.174320208,45.84350115,0.596976193,131.4212814,1.668800603,0.066230396,5.489210285,0.057024968,-1.018518519,539,9452,36,3.11,8863,5311
1810,Oliveira de Frades,1.762208068,0.118522233,46.01949431,0.615346038,131.2890519,1.624219386,0.061685055,5.580351334,0.072543813,5.690909091,683,9415,18,3.4,5982,3683
1811,Penalva do Castelo,1.84129983,0.174482392,44.43954279,0.512652628,129.6341042,1.94929286,0.028844452,5.558405683,0.050865052,-1.341935484,441,8670,12,3.23,5651,2899
1812,Penedono,1.803299963,0.127606039,45.25509826,0.415168943,131.7965368,2.400345125,0.021207764,5.39781746,0.046964106,-11.84615385,420,8943,2,,2782,1159
1813,Resende,1.725459907,0.124383277,47.12519309,0.507660348,112.5,1.969820972,0.040898468,5.291891892,0.058152794,-1.8,408,7016,12,,7702,3910
1814,Santa Comba Dão,1.761827458,0.146252796,44.83572975,0.60598434,127.0708353,1.64868603,0.059004474,5.512289423,0.057774455,-0.584070796,541,9364,6,3.24,7152,4338
1815,São João da Pesqueira,1.78312465,0.168674699,45.98972155,0.487774628,121.7126771,2.047152702,0.043231751,5.49806618,0.046826625,-0.341176471,363,7752,16,,5644,2757
1816,São Pedro do Sul,1.779984648,0.146468528,45.66546728,0.531556922,118.7540167,1.880057803,0.053036126,5.514836224,0.088428556,-0.754189944,794,8979,3,4.28,11709,6228
1817,Sátão,1.853593094,0.184343968,40.70065329,0.457532221,141.7282383,2.174092788,0.028840059,5.793267957,0.054839813,-0.911330049,481,8771,17,2.6,9466,4354
1818,Sernancelhe,1.710567471,0.136461938,43.93063003,0.502595156,129.507315,1.987962167,0.025302768,5.512845371,0.025114707,1.191666667,208,8282,19,,4624,2326
1819,Tabuaço,1.807361963,0.115908566,47.22809816,0.481182175,118.0542226,2.076222435,0.046409605,5.397526502,0.058652191,0.26300578,443,7553,0,,4331,2086
1820,Tarouca,1.825141243,0.127141713,43.50112994,0.483266613,129.9867462,2.067880795,0.044675741,5.446435683,0.071682125,-24.5,626,8733,0,,6245,3020
1821,Tondela,1.849025469,0.143369176,46.48804409,0.598224953,133.1145982,1.670976329,0.049724071,5.57837535,0.067397954,0.184971098,639,9481,0,3.95,17577,10519
1822,Vila Nova de Paiva,1.910057143,0.139444803,43.38982857,0.412739402,133.0291971,2.421573736,0.029911771,5.616788321,0.031962424,-10.76,279,8729,0,,4647,1919
1823,Viseu,2.053127814,0.120858593,38.50679326,0.687314958,133.0831261,1.450993428,0.141918088,5.623332277,0.109388376,1.306082725,1150,10513,0,4.89,56744,39107
1824,Vouzela,1.741526741,0.160910985,45.83278918,0.559839238,129.4668971,1.785277704,0.029473057,5.591755725,0.047265289,-0.117647059,439,9288,0,3.54,6718,3763
3101,Calheta,1.741340782,0.186951395,40.52276536,0.573300144,124.5201097,1.741501255,0.041661208,5.073237136,0.149455288,4.620689655,1317,8812,0,3.45,7633,4383
3102,Câmara de Lobos,1.916786227,0.121344391,43.11209947,0.779208497,105.2959574,1.283233757,0.123672341,4.700928793,0.159421939,1.547619048,1401,8788,0,4.18,13746,10712
3103,Funchal,2.052162895,0.13175223,47.02858876,0.783737223,112.6392145,1.275190393,0.208586961,4.682706711,0.190411701,0.287511231,2109,11076,0,8.43,52242,40968
3104,Machico,1.79028828,0.132884693,40.22448015,0.731518682,117.0362488,1.366643789,0.068300522,4.864098361,0.137453383,5.473684211,1290,9385,0,4.59,9956,7285
3105,Ponta do Sol,1.790843806,0.145662848,46.16651706,0.653436989,115.8969944,1.530369443,0.054828151,4.780918728,0.135443754,2.311111111,1198,8845,0,,4888,3194
3106,Porto Moniz,1.6336,0.191794365,37.5856,0.536826495,103.9594843,1.862799263,0.054869006,5.208053691,0.070271345,2.740740741,707,10061,0,,2023,1086
3107,Ribeira Brava,1.998693238,0.153713794,42.73970925,0.675652423,107.5657895,1.478795589,0.039288787,4.806112224,0.107318674,0.926553672,981,9141,0,4.36,6974,4716
3108,Santa Cruz,1.984805965,0.112828818,37.2904907,0.767422458,117.4777771,1.302730004,0.092608952,4.622188667,0.129492455,0.423703704,1416,10935,0,6.52,20376,15641
3109,Santana,1.651209677,0.159672467,43.58839134,0.548822927,111.8892204,1.822081313,0.029682702,5.227370227,0.093524355,-0.12585034,816,8725,0,,4885,2681
3110,São Vicente,1.644890214,0.147501983,39.0523177,0.531853027,117.109841,1.87928465,0.03383558,5.142940151,0.473026242,0.852631579,4200,8879,0,13.49,3783,2013
3201,Porto Santo,1.587820694,0.190611976,32.9866084,0.472910726,124.0723562,2.105773672,0.0690941,4.75,0.116042452,1.292307692,1323,11401,0,,4559,2165
4101,Vila do Porto,1.644539007,0.146495071,43.99234043,0.591182913,105.778138,1.686057248,0.11007667,5.079651941,0.105041615,0.333333333,1098,10453,0,,3652,2166
4201,Lagoa,1.626380368,0.087587116,42.45030675,0.844226785,130.4216867,1.183459652,0.135995479,5.263628497,0.139840552,2.462264151,1298,9282,0,4.44,5309,4486
4202,Nordeste,1.542654935,0.117804041,50.20007651,0.640106748,124.3299583,1.562239428,0.085779642,5.213599409,0.07367034,0.988235294,615,8348,0,,2623,1679
4203,Ponta Delgada,1.810085884,0.118058652,47.5451002,0.82057966,131.3952516,1.218345173,0.145601098,5.388031764,0.119876397,0.591893781,1319,11003,0,5.26,29155,23930
4204,Povoação,1.641025641,0.127481129,54.45145491,0.596868885,115.9836066,1.672276765,0.103159072,5.249190939,0.094827586,-0.636363636,759,8004,0,,3577,2139
4205,Ribeira Grande,1.680820254,0.126479857,44.4419843,0.823268887,127.6484585,1.214418701,0.149987224,5.32972973,0.105426523,0.806499261,985,9343,0,3.7,11741,9668
4206,Vila Franca do Campo,1.672928589,0.110564535,48.02027868,0.782384633,118.5853293,1.27699671,0.113843992,5.283873487,0.130752103,0.989583333,1057,8084,0,,4269,3343
4301,Angra do Heroísmo,1.755158184,0.115404365,40.39361471,0.814634146,127.5724866,1.223688344,0.173748395,5.712598425,0.088953598,1.134078212,947,10646,0,3.88,15580,12732
4302,Praia da Vitória,1.666032244,0.145607209,47.88138155,0.758140487,131.2837655,1.300745871,0.131886136,5.563140556,0.081970424,1.308108108,837,10211,0,5,9766,7508
4401,Santa Cruz da Graciosa,1.560910068,0.121411276,57.70763167,0.551366309,121.9102886,1.810269255,0.071255621,5.608974359,0.02791583,-1.016393443,264,9457,0,,2891,1597
4501,Calheta de São Jorge,1.647692971,0.10895584,43.37171194,0.591002889,100.6459497,1.692039106,0.072637227,5.18411215,0.054013179,1.37037037,500,9257,0,,2423,1432
4502,Velas,1.672419628,0.178275545,50.7037225,0.621969929,110.5328071,1.607794771,0.09358699,5.341349365,0.061099171,9.263157895,597,9771,0,,3259,2027
4601,Lajes do Pico,1.63029728,0.116085211,41.27877925,0.514356283,132.4129652,1.943011398,0.045693115,5.665165165,0.085183218,-10.4,802,9415,0,,3239,1667
4602,Madalena,1.567296512,0.120165746,33.95290698,0.655801105,129.9705139,1.523569024,0.105801105,5.65505618,0.191577459,1.854251012,1897,9902,0,7.34,3620,2376
4603,São Roque do Pico,1.623497997,0.118592528,41.79305741,0.562988705,128.7808642,1.766692249,0.067332754,5.570996979,0.12290849,0.564516129,1190,9682,0,,2302,1303
4701,Horta,1.683163807,0.11372549,37.52914832,0.762136579,123.8333925,1.306306306,0.113995943,5.363852556,0.096923219,1.58490566,1049,10823,0,4.13,7395,5661
4801,Lajes das Flores,1.586567164,0.188166828,55.87263682,0.581959263,112.625,1.704132231,0.072744908,5.269911504,0.059314456,5.5,597,10065,0,,1031,605
4802,Santa Cruz das Flores,1.610507246,0.215553677,52.30932971,0.68808115,115.2027027,1.430471584,0.106508876,5.191103789,0.049677099,-0.684210526,500,10065,0,,1183,827
4901,Corvo,1.541025641,0.229268293,33.97692308,0.751219512,104.0584416,1.322580645,0.151219512,5.257731959,0.049677099,-0.483870968,500,10065,0,,205,155
